Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Location_grouped,review_text,review_char_len,review_word_len,review_tokens
Computers and Laptops,SSD 128GB RX7 GARANSI RESMI 3THN,Kota Tangerang,210000,5.0,15400,3486,1,Kecepatan tdk sesuai dgn deskripsi,Negative,Sadness,Kota Tangerang,Kecepatan tdk sesuai dgn deskripsi,34,5,"['kecepatan', 'sesuai', 'deskripsi']"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,tidak berfugsi,Negative,Sadness,Jakarta Utara,tidak berfugsi,14,2,['berfugsi']
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,"Mouse kurang bagus , Pointer nya gerak gerak sendiri .",Negative,Sadness,Jakarta Utara,"Mouse kurang bagus , Pointer nya gerak gerak sendiri .",54,10,"['mouse', 'kurang', 'bagus', 'pointer', 'gerak', 'gerak', 'sendiri']"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,infra red nya jelek suka mental ke mana2,Negative,Sadness,Jakarta Utara,infra red nya jelek suka mental ke mana2,40,8,"['infra', 'red', 'jelek', 'suka', 'mental', 'mana2']"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,Batre tidak sesuai ukuran dan tidak ada nano receiver.,Negative,Sadness,Jakarta Utara,Batre tidak sesuai ukuran dan tidak ada nano receiver.,54,9,"['batre', 'sesuai', 'ukuran', 'nano', 'receiver']"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,boros batre,Negative,Sadness,Jakarta Utara,boros batre,11,2,"['boros', 'batre']"
Computers and Laptops,HTB-3100 25km single fiber mode transceiver Optical Media Converter,Jakarta Utara,150000,4.9,5384,634,1,barang error 1,Negative,Sadness,Jakarta Utara,barang error 1,14,3,"['barang', 'error']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"jaringanya ngelek banget lelet mending pake indihome de, nyesel juga beli orbit jaringan ya parah,",Negative,Sadness,Kota Tangerang,"jaringanya ngelek banget lelet mending pake indihome de, nyesel juga beli orbit jaringan ya parah,",98,15,"['jaringanya', 'ngelek', 'lelet', 'mending', 'pake', 'indihome', 'de', 'nyesel', 'beli', 'orbit', 'jaringan', 'parah']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,tdk sesuai ekspektasi,Negative,Sadness,Kota Tangerang,tdk sesuai ekspektasi,21,3,"['sesuai', 'ekspektasi']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,lambat,Negative,Sadness,Kota Tangerang,lambat,6,1,['lambat']
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,Katanya dapat paket 150 GB ternyata setelah di regiatrasi cm 300 mB..,Negative,Sadness,Kota Tangerang,Katanya dapat paket 150 GB ternyata setelah di regiatrasi cm 300 mB..,69,12,"['katanya', 'paket', '150', 'gb', 'ternyata', 'setelah', 'regiatrasi', 'cm', '300', 'mb']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"tidak bisa di register call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit",Negative,Sadness,Kota Tangerang,"tidak bisa di register call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit",534,92,"['register', 'call', 'center', 'team', 'orbin', 'helpful', 'sekedar', 'minta', 'info', 'gerai', 'orbin', 'buka', 'no', 'telp', 'suruh', 'cari', 'google', 'bukannya', 'mau', 'cari', 'rata2', 'nomor', 'telp', 'hubungin', 'apa', 'salahnya', 'memberikan', 'info', 'valid', 'menyesal', 'beli', 'orbit', 'call', 'center', 'team', 'orbin', 'helpful', 'sekedar', 'minta', 'info', 'gerai', 'orbin', 'buka', 'no', 'telp', 'suruh', 'cari', 'google', 'bukannya', 'mau', 'cari', 'rata2', 'nomor', 'telp', 'hubungin', 'apa', 'salahnya', 'memberikan', 'info', 'valid', 'menyesal', 'beli', 'orbit']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,Tidak sesuai,Negative,Sadness,Kota Tangerang,Tidak sesuai,12,2,['sesuai']
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata SSD nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di Tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...",Negative,Sadness,Kota Tangerang,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata SSD nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di Tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...",738,122,"['janji', 'kirim', 'instant', 'segera', 'kita', 'mau', 'pakai', 'segera', 'nyatanya', 'anda', 'tutup', 'toko', 'baru', 'kirim', 'paket', 'malam', 'besoknya', 'coba', 'ternyata', 'ssd', 'terbaca', 'bilangnya', 'kirim', 'toko', 'agarnbisa', 'kirim', 'lagi', 'segera', 'baru', 'sama2', 'tangerang', 'ongkos', 'gojek', 'instant', '33rb', 'berarti', 'dekat', 'kirim2', 'sampaiiii', 'minggu', 'baru', 'kirim', 'sangat', 'terlihat', 'sengaja', 'sekali', 'lama2in', 'sangat', 'professional', 'berjualan', 'online', 'anda', 'jual', 'barang', 'rusak', 'pun', 'etikat', 'ucapan', 'maaf', 'sebagai', 'penutup', 'anggap', 'licik', 'pelit', 'sekali', 'ongkir', 'suruh', 'kita', 'tanggung', 'barang', 'lihat', 'begini', 'mah', 'lupakan', 'garansi', 'produk', 'yg', 'bakal', 'ganti', 'baru', 'bila', 'terjadi', 'rusak', 'kemudian', 'hari']"
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"beli 2 SSD, 1 diterima dalam kondisi rusak",Negative,Sadness,Kota Tangerang,"beli 2 SSD, 1 diterima dalam kondisi rusak",42,8,"['beli', 'ssd', 'diterima', 'kondisi', 'rusak']"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",Negative,Sadness,Jakarta Barat,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",94,16,"['berfungsi', 'yaa', 'sudahlah', 'ditambah', 'daya', 'pakai', 'mikro', 'usb', 'cas', 'hp', 'tetap']"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,kurang bagus... colok hardisk external tdk terdeteksi..,Negative,Sadness,Jakarta Barat,kurang bagus... colok hardisk external tdk terdeteksi..,55,7,"['kurang', 'bagus', 'colok', 'hardisk', 'external', 'terdeteksi']"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",Negative,Sadness,Jakarta Barat,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",94,16,"['berfungsi', 'yaa', 'sudahlah', 'ditambah', 'daya', 'pakai', 'mikro', 'usb', 'cas', 'hp', 'tetap']"
Computers and Laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Jakarta Utara,56000,4.8,18300,5431,1,"Produk kurang baik, dan rusak",Negative,Sadness,Jakarta Utara,"Produk kurang baik, dan rusak",29,5,"['produk', 'kurang', 'baik', 'rusak']"
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",Negative,Sadness,Jakarta Timur,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",533,90,"['kualitas', 'ternyata', 'sama', 'merk', 'china', 'lain', '1080p', 'harga', '300rb', 'an', 'bahkan', 'bagus', 'merk', 'lain', '600rb', 'an', 'lalu', 'pengiriman', 'lambat', 'sekali', 'official', 'store', 'pesan', 'tgl', '27', 'tgl', 'sehingga', 'sempat', 'menggunakan', 'zoom', 'meeting', 'harus', 'memakai', 'hp', 'cukup', 'kecewa', 'produk', 'pelayanan', 'logitech', 'utk', 'keyboard', 'mouse', 'emang', 'cukup', 'bagus', 'bbrp', 'model', 'sy', 'kapok', 'beli', 'disini', 'barang', 'akan', 'hanya', 'proses', 'bbrp', 'jam', 'sblm', 'pembatalan', 'walaupun', 'pesan', 'hari', 'biasa']"
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",Negative,Sadness,Jakarta Timur,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",163,24,"['pengiriman', 'hari', 'terlambat', 'padahal', 'bilang', 'bakal', 'lgsg', 'dikirim', 'habis', 'order', 'chat', 'lgsg', 'respon', 'utk', 'official', 'store', 'brand', 'segede', 'logitech', 'sungguh', 'mengecewakan']"
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,mousenya kurang responsif. jd harus teken agak kuat,Negative,Sadness,Jakarta Barat,mousenya kurang responsif. jd harus teken agak kuat,51,8,"['mousenya', 'kurang', 'responsif', 'jd', 'harus', 'teken', 'agak', 'kuat']"
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,baru pake 2 bulan sensornya udah jelek suka kemana2,Negative,Sadness,Jakarta Barat,baru pake 2 bulan sensornya udah jelek suka kemana2,51,9,"['baru', 'pake', 'bulan', 'sensornya', 'jelek', 'suka', 'kemana2']"
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,Negative,Sadness,Jakarta Timur,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,47,8,"['sangat', 'kecewa', 'baru', 'bulan', 'scroll', 'rusak']"
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Negative,Sadness,Jakarta Timur,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",108,19,"['belom', 'bulan', 'nyala', 'baterai', 'diganti', 'tetap', 'saja', 'nyala', 'kecewa', '2x', 'kerjain', 'logitech']"
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,Jakarta Pusat,230000,4.9,1408,721,1,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",Negative,Anger,Jakarta Pusat,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",156,21,"['sangat', 'mengecewakan', 'barang', 'yg', 'dikirim', 'sesuai', 'konfirmasi', 'harus', 'bolak', 'balik', 'kali', 'harus', 'nanggung', 'ongkos', 'kirim', 'sangat', 'mengecewakan']"
Computers and Laptops,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,Jakarta Utara,66000,4.8,2702,882,1,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",Negative,Anger,Jakarta Utara,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",68,10,"['kualitas', 'chargeran', 'jelek', 'bangettt', 'baru', 'tiga', 'hari', 'pakai', 'rusakk']"
Computers and Laptops,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,Jakarta Pusat,55000,4.9,2010,970,1,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",Negative,Anger,Jakarta Pusat,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",84,12,"['pelayanan', 'toko', 'jelek', 'proses', 'barang', 'lambat', 'chat', 'menjawab', 'barang', 'rata', 'rata']"
Computers and Laptops,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Kota Depok,55000,4.8,13900,6671,1,"Barang Rusak , Ga Guna Sama Sekali ... Parah",Negative,Anger,Kota Depok,"Barang Rusak , Ga Guna Sama Sekali ... Parah",44,9,"['barang', 'rusak', 'guna', 'sama', 'sekali', 'parah']"
Computers and Laptops,Logitech MK275 Wireless Keyboard Mouse Combo,Jakarta Timur,200000,4.9,3225,1528,3,"cepet rusak, kadang konek kadang engga",Negative,Anger,Jakarta Timur,"cepet rusak, kadang konek kadang engga",38,6,"['cepet', 'rusak', 'kadang', 'konek', 'kadang', 'engga']"
Computers and Laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Jakarta Pusat,379000,4.9,3185,1829,3,"barang gajelas lama sampai, kotak penyok�",Negative,Anger,Jakarta Pusat,"barang gajelas lama sampai, kotak penyok�",41,6,"['barang', 'gajelas', 'lama', 'kotak', 'penyok']"
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",Negative,Anger,Jakarta Pusat,"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",162,25,"['setelah', 'dicek', 'utuh', '32gb', 'kemana', 'sisa', '3gb', 'mas', 'mba', 'lagi', 'butuh', 'yaudahlah', 'cukup', 'tau', 'beli', 'disini', 'pertama', 'terakhir', 'beli', 'disini']"
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA,Negative,Anger,Jakarta Pusat,Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA,100,16,"['pesanan', 'alamat', 'mau', 'uang', 'kembali', 'belum', 'menerima', 'pesanan']"
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,Negative,Anger,Jakarta Selatan,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,58,11,"['beli', 'kemasan', 'baru', 'kirim', 'kemasan', 'lama', 'bintang', 'kon', 'tl']"
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,"ANJING TERNYATA PALSU INI BARANG BANGSAT2 AWAS KETIPU OI, YANG ASLI ADA SEGEL DISTRIBUTOR NYA",Negative,Anger,Jakarta Selatan,"ANJING TERNYATA PALSU INI BARANG BANGSAT2 AWAS KETIPU OI, YANG ASLI ADA SEGEL DISTRIBUTOR NYA",93,15,"['anjing', 'ternyata', 'palsu', 'barang', 'bangsat2', 'awas', 'ketipu', 'oi', 'asli', 'segel', 'distributor']"
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,BARANG KW JANGAN BELI DISINI,Negative,Anger,Jakarta Selatan,BARANG KW JANGAN BELI DISINI,28,5,"['barang', 'kw', 'jangan', 'beli', 'disini']"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,buruk,Negative,Anger,Jakarta Utara,buruk,5,1,['buruk']
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Jakarta Pusat,82500,4.9,35900,6630,1,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya,Negative,Anger,Jakarta Pusat,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya,73,11,"['barang', 'bosok', 'sekali', 'pake', 'rusak', 'mau', 'claim', 'dijawab', 'berbelit', 'ama', 'adminnya']"
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Negative,Anger,Kota Tangerang,"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",87,16,"['chat', 'balas', 'kuota', 'janjikan', '50gb', 'masuk', 'hancur', 'la', 'parah', 'parah']"
Computers and Laptops,Xiaomi Mi Wifi Wireless Extender Pro Repeater Amplifier R03 Original,Jakarta Barat,129000,4.9,13300,5723,1,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Negative,Anger,Jakarta Barat,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,42,7,"['dikasih', 'adaptor', 'gepeng', 'ketipu']"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,jir sehari pake udah rusak :( quality control dong yg bener ahelah,Negative,Anger,Jakarta Barat,jir sehari pake udah rusak :( quality control dong yg bener ahelah,66,12,"['jir', 'sehari', 'pake', 'rusak', 'quality', 'control', 'dong', 'yg', 'bener', 'ahelah']"
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti...",Negative,Anger,Kota Tangerang,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti...",55,11,"['gmn', 'ssd', 'pake', 'sy', 'minta', 'ganti']"
